actionAcceptedList0;actionAcceptedList1;actionAcceptedList2;actionAcceptedList3;[step];averageWaitingAction1;averageWaitingAction2;averageWaitingAction3;totalwaitingtime
12;1;23;3;486;14,33093525179856;24,484848484848484;19,25;19,355261245549016
2;2;13;13;486;13,558620689655172;9,84375;34,666666666666664;19,356345785440613
13;3;12;123;485;9,974025974025974;23,434782608695652;24,666666666666668;19,358491749796098
12;23;123;2;493;13,429577464788732;14,9;29,75;19,359859154929577
123;13;123;23;487;8,907801418439716;19,821428571428573;29,363636363636363;19,36428878450155
13;123;2;23;487;15,635714285714286;14,181818181818182;28,285714285714285;19,367748917748916
123;2;13;3;487;20,483443708609272;16,90909090909091;20,714285714285715;19,368940110661963
1;2;123;3;486;13,014285714285714;18,870967741935484;26,22222222222222;19,36915855948114
13;123;3;2;485;14,118881118881118;16;28;19,372960372960375
1;23;123;3;485;17,848684210526315;18,05263157894737;22,22222222222222;19,374512670565302
13;12;1;123;487;7,514285714285714;26,82857142857143;23,8;19,38095238095238
23;1;1;23;487;15,881944444444445;14,689655172413794;27,571428571428573;19,381009396095603
123;2;1;23;485;9,316901408450704;12,333333333333334;36,5;19,38341158059468
12;2;23;123;487;14,364963503649635;16,870967741935484;26,916666666666668;19,384199304083932
123;23;1;23;486;14,661971830985916;19,09090909090909;24,4;19,384293640631668
13;3;123;123;486;9,671328671328672;19,03846153846154;29,454545454545453;19,38811188811189
23;2;13;1;486;12,323741007194245;11,703703703703704;34,142857142857146;19,390100617918364
12;3;123;2;491;16,642857142857142;17,15625;24,375;19,391369047619047
2;23;12;123;487;12,393103448275863;11,448275862068966;34,333333333333336;19,391570881226055
13;23;2;1;487;16,30666666666667;13,041666666666666;28,833333333333332;19,393888888888892
2;23;13;13;487;16,80263157894737;10,380952380952381;31;19,39452798663325
123;1;2;3;487;15,702702702702704;26,482758620689655;16;19,39515377446412
13;3;12;12;485;11,53956834532374;22,482758620689655;24,166666666666668;19,396331210893354
123;13;3;2;487;16,894736842105264;22,695652173913043;18,6;19,396796338672768
3;123;1;23;486;12,486666666666666;28;17,714285714285715;19,40031746031746
3;13;2;12;485;16,416666666666668;24,807692307692307;17;19,40811965811966
123;13;3;23;485;16,00689655172414;23,59259259259259;18,625;19,40816304810558
23;123;23;12;496;17,18439716312057;14,46875;26,571428571428573;19,40819191151638
123;3;2;1;487;18,411347517730498;21,06451612903226;18,75;19,408621215587587
1;3;2;123;486;12,978571428571428;21,257142857142856;24;19,41190476190476
123;123;23;3;486;16,585714285714285;21,03125;20,625;19,413988095238096
23;23;13;13;486;13,772413793103448;19,137931034482758;25,333333333333332;19,41455938697318
1;13;12;123;494;7,958041958041958;18,88888888888889;31,4;19,415643615643614
123;13;23;3;485;16,0472972972973;21,458333333333332;20,75;19,418543543543546
13;12;23;3;488;19,43918918918919;23,653846153846153;15,166666666666666;19,419900669900667
123;123;23;23;485;12,14864864864865;20,115384615384617;26;19,421344421344422
123;1;23;2;487;15,186666666666667;10,761904761904763;32,333333333333336;19,42730158730159
123;1;23;3;487;13,782608695652174;27,727272727272727;16,77777777777778;19,42921973356756
12;1;123;3;497;12,654929577464788;22,23076923076923;23,416666666666668;19,434121824966894
2;23;13;12;486;20,510204081632654;9,23076923076923;28,571428571428573;19,437467294610155
123;3;12;2;486;15,202797202797203;17,4;25,714285714285715;19,43902763902764
2;123;12;3;487;18,824324324324323;10,36;29,142857142857142;19,44239382239382
23;23;123;13;485;20,110294117647058;14,617647058823529;23,6;19,44264705882353
23;3;123;1;501;16,46923076923077;21,75609756097561;20,11111111111111;19,445479813772497
23;12;13;3;486;19,569444444444443;17,76923076923077;21;19,446225071225072
23;1;123;23;487;15,295302013422818;15,434782608695652;27,625;19,45169487403949
3;123;123;13;487;10,806896551724138;17,884615384615383;29,666666666666668;19,452726201002065
123;123;2;23;485;15,395833333333334;10,964285714285714;32;19,453373015873016
3;2;123;1;486;16,788732394366196;22,137931034482758;19,444444444444443;19,457035957764464
2;13;12;3;494;17,071428571428573;17,75862068965517;23,545454545454547;19,458501268846096
3;123;23;1;490;14,866666666666667;20,714285714285715;22,8;19,46031746031746
23;13;1;2;486;12,27007299270073;17,515151515151516;28,6;19,461741502617414
12;3;23;12;485;15,308724832214764;23,692307692307693;19,4;19,467010841507484
123;1;123;13;487;9,265734265734265;16,904761904761905;32,25;19,473498723498725
13;2;3;123;487;16,65034965034965;18,896551724137932;22,875;19,473967124829194
1;123;3;23;485;14,572413793103449;28,517241379310345;15,333333333333334;19,474329501915708
123;123;3;23;485;18,806896551724137;20,620689655172413;19;19,475862068965515
12;3;123;2;485;15,578231292517007;17,85185185185185;25;19,476694381456287
12;3;23;1;486;15,97887323943662;23,555555555555557;18,90909090909091;19,481173234694364
123;1;23;3;487;14,805369127516778;25,791666666666668;17,857142857142858;19,48472621710877
3;123;1;23;501;15,052287581699346;17,157894736842106;26,25;19,486727439513817
123;3;12;23;487;20,166666666666668;20,869565217391305;17,428571428571427;19,488267770876465
1;123;1;123;486;7,842465753424658;17,625;33;19,489155251141554
3;12;12;13;486;12,14;20,043478260869566;26,285714285714285;19,48973084886128
13;123;2;2;487;18,631205673758867;14;25,857142857142858;19,496116176967245
3;1;123;2;485;17,73913043478261;20,916666666666668;19,833333333333332;19,496376811594203
13;12;3;12;486;12,317241379310344;16,607142857142858;29,571428571428573;19,498604269293924
123;2;2;123;486;18,620689655172413;10,379310344827585;29,5;19,5
12;3;13;2;486;14,581699346405228;19,434782608695652;24,5;19,505493985033628
3;12;13;2;486;15,45138888888889;28,321428571428573;14,75;19,50760582010582
3;123;23;12;492;18,535211267605632;18,78787878787879;21,2;19,507696685161473
3;1;123;2;485;21,89864864864865;18,62962962962963;18;19,509426092759426
3;123;23;1;486;17,385714285714286;20;21,142857142857142;19,50952380952381
12;2;3;13;485;17,66906474820144;18,06451612903226;22,8;19,511193625744568
123;23;13;2;487;14,213235294117647;16,75;27,583333333333332;19,515522875816995
1;13;123;2;486;8,047945205479452;22,074074074074073;28,428571428571427;19,516863569374987
3;2;123;13;508;18,71631205673759;23,137931034482758;16,7;19,51808103040678
13;3;123;23;485;17,22222222222222;23,77777777777778;17,555555555555557;19,51851851851852
123;123;1;3;485;11,524475524475525;22,333333333333332;24,7;19,51926961926962
13;23;2;123;487;16,158273381294965;12,785714285714286;29,615384615384617;19,519790760797957
3;13;23;12;491;16,394160583941606;23,789473684210527;18,4;19,527878089384043
2;13;23;1;495;18,02027027027027;9,73076923076923;30,833333333333332;19,528124278124277
123;23;3;1;493;15,095890410958905;23,5;20;19,531963470319635
1;3;23;12;487;15,514084507042254;25,4375;17,666666666666668;19,539417057902977
3;23;13;123;486;16,873333333333335;22,083333333333332;19,666666666666668;19,54111111111111
12;23;123;3;489;13,638297872340425;17,535714285714285;27,454545454545453;19,54285253753339
2;23;123;12;494;19,678321678321677;10,851851851851851;28,1;19,54339117672451
1;12;123;3;486;8,965986394557824;19,666666666666668;30;19,54421768707483
13;123;2;23;486;18,112676056338028;9,9;30,625;19,545892018779345
2;3;1;123;486;19,467625899280577;17,17142857142857;22;19,546351490236383
13;123;2;3;487;20,58974358974359;9,8;28,25;19,546581196581197
13;2;13;2;485;24,386206896551723;11,409090909090908;22,846153846153847;19,547150550598825
3;13;123;2;485;20,181818181818183;17,21212121212121;21,25;19,547979797979796
123;3;123;2;487;20,208333333333332;19,838709677419356;18,6;19,549014336917562
1;3;123;23;496;15,535211267605634;18,5;24,625;19,553403755868544
123;3;23;1;486;12,083916083916083;25,586206896551722;21;19,556707660155936
23;23;1;13;488;18,695652173913043;19,689655172413794;20,307692307692307;19,564333218006382
12;1;123;123;485;8,632352941176471;12,91891891891892;37,142857142857146;19,564709667650845
123;1;123;1;486;6,971830985915493;20,161290322580644;31,571428571428573;19,568183293308238
123;2;3;123;491;19,172185430463575;20,04;19,5;19,57072847682119
13;3;2;123;492;21,142857142857142;14,2;23,375;19,572619047619046
1;3;23;12;487;14,73793103448276;22,88;21,1;19,57264367816092
3;1;123;123;485;13,60135135135135;26,482758620689655;18,666666666666668;19,58359221290256
2;12;13;23;487;16,692857142857143;14,838709677419354;27,22222222222222;19,584596347499573
12;123;13;23;485;7,821192052980132;21,434782608695652;29,5;19,585324887225262
23;23;1;123;485;14,027972027972028;17,103448275862068;27,625;19,585473434611366
23;3;123;1;486;17,12925170068027;15,545454545454545;26,09090909090909;19,588538445681305
13;2;13;2;487;19,511111111111113;11,513513513513514;27,75;19,59154154154154
123;12;3;23;496;16,142857142857142;19,636363636363637;23;19,593073593073594
2;13;123;3;485;19,590604026845636;13,444444444444445;25,75;19,595016157096694
3;13;123;23;487;15,267605633802816;25,321428571428573;18,2;19,59634473507713
1;3;2;123;488;12,305970149253731;22,594594594594593;23,88888888888889;19,596484544245737
1;23;2;13;486;13,174496644295303;17,285714285714285;28,333333333333332;19,597848087780974
123;12;123;2;486;9,06081081081081;17,413793103448278;32,333333333333336;19,602645749197475
13;2;123;3;486;15,39864864864865;23,56;19,857142857142858;19,605263835263838
1;3;23;12;487;12,485915492957746;18,96;27,384615384615383;19,61017695919104
13;2;3;12;487;18,406896551724138;17,424242424242426;23;19,61037965865552
2;123;1;3;487;16,220689655172414;13,52;29,1;19,613563218390805
13;13;2;2;488;16,377622377622377;11,96774193548387;30,5;19,615121437702083
3;123;13;12;486;18,071428571428573;22;18,77777777777778;19,616402116402117
12;2;13;3;486;18,416666666666668;19,724137931034484;20,714285714285715;19,618363437328956
123;3;1;2;485;13,75;23,04;22,066666666666666;19,61888888888889
1;23;2;13;486;15,452054794520548;11,206896551724139;32,2;19,619650448748228
3;123;123;2;493;18,13953488372093;17,175;23,545454545454547;19,619996476391826
1;23;12;3;487;13,33108108108108;16,533333333333335;29;19,62147147147147
12;1;3;123;496;17,177304964539008;27,18918918918919;14,5;19,6221647179094
2;13;3;12;486;23,092105263157894;11,65;24,125;19,62236842105263
123;3;12;1;486;9,656934306569344;23,21212121212121;26;19,623018506230185
23;23;13;1;486;14,475524475524475;18,863636363636363;25,533333333333335;19,624164724164725
2;23;13;1;486;15,270833333333334;13,607142857142858;30;19,625992063492063
2;12;13;23;486;16,02054794520548;9,76;33,111111111111114;19,630553018772197
2;13;23;123;487;13,05;15,34375;30,5;19,631249999999998
23;13;3;12;485;17,05;16,96875;24,875;19,631249999999998
2;13;3;123;485;25,75;18,47826086956522;14,666666666666666;19,631642512077295
123;3;23;123;486;16,230215827338128;22,666666666666668;20;19,632294164668266
123;2;123;1;495;9,73611111111111;11,172413793103448;38;19,63617496807152
23;1;23;1;487;12,816901408450704;16,565217391304348;29,533333333333335;19,638484044362794
12;13;123;3;487;8,915032679738562;20,705882352941178;29,3;19,640305010893247
23;123;2;12;485;20,92086330935252;10,074074074074074;27,928571428571427;19,64116960399934
12;123;2;23;485;14,782312925170068;9,655172413793103;34,5;19,645828446321058
23;13;1;23;490;11,251748251748252;16,25;31,444444444444443;19,6487308987309
2;123;12;23;487;15,137931034482758;15,92;27,9;19,652643678160917
23;123;123;3;486;15,267605633802816;21,7;22;19,65586854460094
3;2;1;123;491;19,875912408759124;20,09375;19;19,65655413625304
2;123;3;123;496;15,55;17,033333333333335;26,4;19,66111111111111
23;12;3;1;494;17,38095238095238;18,214285714285715;23,4;19,665079365079364
123;23;1;2;485;19,086666666666666;10,476190476190476;29,444444444444443;19,66910052910053
123;3;12;1;486;9,461538461538462;21;28,583333333333332;19,681623931623932
123;2;2;123;486;20,743243243243242;10,304347826086957;28;19,682530356443397
13;12;3;2;486;19,048275862068966;14,142857142857142;25,857142857142858;19,682758620689654
1;3;123;2;495;14,304054054054054;13,375;31,375;19,684684684684687
1;123;3;23;487;15,724832214765101;16,956521739130434;26,375;19,685451317965178
123;23;13;3;492;17,083333333333332;17,125;24,875;19,694444444444443
3;12;1;23;489;11,654676258992806;24,93103448275862;22,5;19,695236913917142
123;3;2;1;490;19,441176470588236;21,448275862068964;18,2;19,696484110885734
1;23;13;2;490;14,073825503355705;18,136363636363637;26,88888888888889;19,699692676202744
13;2;3;123;487;10,792592592592593;20,727272727272727;27,583333333333332;19,701066217732883
123;3;12;23;486;16,292517006802722;23,428571428571427;19,4;19,70702947845805
3;12;13;2;490;20,251748251748253;21,37037037037037;17,5;19,70737287403954
3;12;13;23;492;12,583892617449665;28,043478260869566;18,5;19,70912362610641
13;123;2;3;487;16,47741935483871;14,652173913043478;28;19,709864422627394
23;123;13;23;485;13,258992805755396;16,735294117647058;29,142857142857142;19,712381355419865
23;123;2;123;486;15,45;17,4375;26,25;19,712500000000002
3;123;23;13;485;16,16774193548387;18,318181818181817;24,666666666666668;19,717530140110785
1;12;3;23;487;16,825503355704697;28,59259259259259;13,75;19,72269864943243
3;2;12;13;485;16,12676056338028;16,041666666666668;27;19,722809076682314
123;123;3;2;486;18,67361111111111;18,25;22,25;19,724537037037038
3;12;12;23;487;14,092715231788079;20,714285714285715;24,375;19,727333648691264
123;2;3;1;486;15,532051282051283;18,9;24,75;19,727350427350427
3;23;123;13;487;20,38167938931298;17,742857142857144;21,071428571428573;19,731988367866233
123;3;123;2;485;16,635135135135137;22,962962962962962;19,6;19,7326993660327
13;2;23;1;487;11,096551724137932;18,103448275862068;30;19,733333333333334
123;1;3;23;487;20,86986301369863;19;19,333333333333332;19,734398782343987
12;123;1;3;486;13,617647058823529;19,72222222222222;25,875;19,738289760348582
12;3;123;23;493;17,789115646258505;18,576923076923077;22,857142857142858;19,741060526774813
13;12;23;23;491;12,863309352517986;19,03125;27,333333333333332;19,74263089528377
2;13;123;23;487;14,746376811594203;13,151515151515152;31,333333333333332;19,743741765480895
2;2;13;13;487;19,713333333333335;10,208333333333334;29,333333333333332;19,751666666666665
23;12;123;2;485;19,376623376623378;10,736842105263158;29,142857142857142;19,752107541581225
13;1;23;2;496;9,746376811594203;18,764705882352942;30,75;19,753694231315716
23;123;2;1;485;17,22972972972973;16,47826086956522;25,555555555555557;19,754515384950167
123;2;3;1;496;21,335616438356166;15,107142857142858;22,833333333333332;19,75869754294412
1;23;123;12;487;7,561151079136691;13,827586206896552;37,916666666666664;19,7684679842333
2;1;23;13;487;13,829931972789115;14,631578947368421;30,857142857142858;19,772884592433467
13;13;2;23;487;13,692857142857143;18,964285714285715;26,666666666666668;19,774603174603175
2;123;12;3;487;15,127659574468085;12,909090909090908;31,294117647058822;19,776956043539272
2;13;123;2;485;23,83116883116883;9;26,5;19,77705627705628
3;123;23;12;486;15,013793103448275;21,75;22,571428571428573;19,77840722495895
123;1;23;23;485;14,51388888888889;13,321428571428571;31,5;19,778439153439155
13;1;2;23;486;16,4;12,441176470588236;30,5;19,780392156862746
2;13;2;123;487;21,795774647887324;11,4;26,153846153846153;19,78320693391116
2;123;123;23;496;21,44871794871795;11,904761904761905;26;19,784493284493283
13;1;23;2;485;12,613793103448275;15,04;31,7;19,784597701149423
2;2;123;123;485;21,61038961038961;8,75;29;19,786796536796537
1;23;123;2;500;13,437956204379562;17,392857142857142;28,533333333333335;19,78804889352335
23;13;2;12;485;17,71034482758621;18,037037037037038;23,625;19,790793954874417
23;123;12;3;487;15,918367346938776;16,26086956521739;27,2;19,793078970718724
3;23;1;123;486;18,36986301369863;21,384615384615383;19,625;19,793159466104672
3;23;12;12;485;18,2;21,608695652173914;19,571428571428573;19,793374741200825
1;123;23;23;485;11,588235294117647;14,3;33,5;19,79607843137255
12;3;12;23;490;14,79020979020979;25,93548387096774;18,666666666666668;19,797453442614735
123;23;12;3;485;16,52482269503546;18,15625;24,714285714285715;19,798452803107057
1;12;3;123;485;14,47517730496454;24,757575757575758;20,166666666666668;19,79980657640232
2;123;2;13;486;18,470967741935485;8,95;32;19,80698924731183
13;123;123;3;486;10,267605633802816;16,903225806451612;32,285714285714285;19,818848575322903
2;123;1;23;486;13,338129496402878;14,666666666666666;31,454545454545453;19,819780539205
13;23;12;2;487;18,112582781456954;9,35;32;19,820860927152317
3;2;12;123;485;17,149350649350648;14,647058823529411;27,666666666666668;19,82102537984891
12;1;3;23;487;14,472972972972974;18,217391304347824;26,77777777777778;19,82271401836619
